Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,Toxicity
Anterograde Trans-Synaptic Signaling (GO:0098916),1/189,0.8168868977862024,0.8339053748234149,0,0,0.5900348599591297,0.11933728211553991,DLG1,High
Intracellular Signaling Cassette (GO:0141124),2/354,0.8261114477969658,0.8426199196929918,0,0,0.6285511363636364,0.12006935158670246,FPR1;RNASE1,High
Protein Localization to Membrane (GO:0072657),1/199,0.8326932243664192,0.8486266221704356,0,0,0.5599497802887633,0.10252119559592975,DLG1,High
Positive Regulation of MAPK Cascade (GO:0043410),2/362,0.8354816983089945,0.8507606653603644,0,0,0.6143308080808081,0.11042401917118236,UNC5CL;S100A9,High
Negative Regulation of Macromolecule Biosynthetic Process (GO:0010558),1/202,0.83716494974735,0.8517666639871294,0,0,0.5515079967394665,0.09802180795901931,S100A9,High
Protein Phosphorylation (GO:0006468),2/373,0.8476249086951034,0.8616933719099599,0,0,0.5957792207792207,0.09849247258225155,DMPK;PRKCE,High
Regulation of Signal Transduction (GO:0009966),1/211,0.8498794114372303,0.8632688880684968,0,0,0.5276298089857412,0.08582469129694953,IGFBP5,High
Negative Regulation of Cellular Process (GO:0048523),3/531,0.8550804339773856,0.8678322548652009,0,0,0.6264285714285714,0.09807349404765844,GLMN;S100A9;IFIT3,High
Regulation of Canonical Wnt Signaling Pathway (GO:0060828),1/216,0.8565112165945153,0.8685647684836766,0,0,0.515227959532256,0.07980255887463016,UBR5,High
Negative Regulation of Cell Differentiation (GO:0045596),1/220,0.8616062326115324,0.873008796483976,0,0,0.5057142120062946,0.07532963111805333,ZBTB16,High
Protein Modification Process (GO:0036211),3/545,0.8669341045291756,0.8776812215274713,0,0,0.6098049551924091,0.08707545764846254,DMPK;DAD1;PRKCE,High
mRNA Processing (GO:0006397),1/226,0.8689133588623082,0.8789586000052252,0,0,0.4920778405524168,0.0691427730354752,PRPF19,High
Negative Regulation of Multicellular Organismal Process (GO:0051241),1/243,0.8875986305026198,0.897119077859496,0,0,0.4571135079609656,0.05450421749026363,PAEP,High
Positive Regulation of Cell Motility (GO:2000147),1/249,0.8935401025266642,0.902379740803927,0,0,0.44591762347366504,0.050194299405934464,CCL15,High
Chemical Synaptic Transmission (GO:0007268),1/260,0.9036332470442895,0.9110705577195511,0,0,0.4267390877560369,0.04324219767998237,DLG1,High
Regulation of MAPK Cascade (GO:0043408),1/260,0.9036332470442895,0.9110705577195511,0,0,0.4267390877560369,0.04324219767998237,PER1,High
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),1/277,0.917391403252982,0.9241813067310056,0,0,0.40010644395316464,0.03449760476561617,RNASE1,High
RNA Processing (GO:0006396),1/291,0.9272410864489483,0.933336344207035,0,0,0.3805182154685369,0.028744983572779294,RPL27,High
Nervous System Development (GO:0007399),2/480,0.9296304880109387,0.9349731919650246,0,0,0.4598706732597946,0.0335558876679125,DLG1;ZBTB16,High
Positive Regulation of Cell Differentiation (GO:0045597),1/297,0.9310961938951792,0.9356791119947452,0,0,0.37269048709726676,0.026607374118068367,ZBTB16,High
Monoatomic Cation Transmembrane Transport (GO:0098655),1/304,0.935337776531233,0.9391711280743937,0,0,0.36394995431746563,0.024329165174207874,SCN9A,High
Regulation of Cell Cycle (GO:0051726),1/318,0.9430575544229883,0.9461470140607378,0,0,0.34762694041954056,0.020380660057308746,GLMN,High
Regulation of Transcription by RNA Polymerase II (GO:0006357),14/2250,0.9460219545652989,0.9483444307221695,0,0,0.6713970941140538,0.03725549067447824,SS18L1;ZBTB16;STAT2;MRTFA;DCN;RUNX1;HELZ2;H1-5;CXCL10;PER1;DLG1;POLE3;ZNF841;TEAD1,High
Organelle Assembly (GO:0070925),1/346,0.9558541811494953,0.9574173114539097,0,0,0.31895521165970686,0.01440079838058438,UBXN2B,High
Regulation of RNA Biosynthetic Process (GO:2001141),1/465,0.9850953887154104,0.9859002052094589,0,0,0.23570524060003897,0.0035395387312681754,KDM5D,High
Regulation of DNA-templated Transcription (GO:0006355),9/2139,0.9975233276616813,0.9975233276616813,0,0,0.4423368614051171,0.0010968823393113438,PER1;KDM5D;ZMYM2;SS18L1;ZBTB16;STAT2;ZNF841;TEAD1;RUNX1,High
Icosanoid Binding (GO:0050542),4/7,2.0790922902086422e-7,3.300891171010038e-5,0,0,151.8697318007663,2336.692638307664,OXER1;STX3;S100A9;S100A8,High
Monocarboxylic Acid Binding (GO:0033293),6/32,3.4151347071248153e-7,3.300891171010038e-5,0,0,26.559928443649373,395.474113151796,UGT1A1;AKR1C3;UGT1A3;AKR1C4;UGT1A7;UGT2B7,High
Glucuronosyltransferase Activity (GO:0015020),6/33,4.1433780389247337e-7,3.300891171010038e-5,0,0,25.574935400516797,375.8641926587165,UGT2B10;UGT1A1;UGT2A3;UGT1A3;UGT1A7;UGT2B7,High
Retinoid Binding (GO:0005501),5/32,8.74727294017671e-6,5.226495581755584e-4,0,0,21.18925283665168,246.78632396291607,RBP4;UGT1A1;UGT1A3;UGT1A7;UGT2B7,High
Icosatetraenoic Acid Binding (GO:0050543),3/6,1.3592792111210975e-5,5.414462190965705e-4,0,0,113.25142857142858,1269.0922126762925,STX3;S100A9;S100A8,High
Arachidonate Binding (GO:0050544),3/6,1.3592792111210975e-5,5.414462190965705e-4,0,0,113.25142857142858,1269.0922126762925,STX3;S100A9;S100A8,High
UDP-glycosyltransferase Activity (GO:0008194),6/65,2.4413845599610486e-5,8.335584426152724e-4,0,0,11.684864012613323,124.09746404753442,UGT2B10;UGT1A1;UGT2A3;UGT1A3;UGT2B7;UGT1A7,High
Retinoic Acid Binding (GO:0001972),4/23,4.705545862423909e-5,0.001405781826399143,0,0,23.960072595281307,238.74256435292833,UGT1A1;UGT1A3;UGT1A7;UGT2B7,High
RAGE Receptor Binding (GO:0050786),3/9,5.59755265654178e-5,0.0014864612054594282,0,0,56.61714285714286,554.3155717301249,S100A4;S100A9;S100A8,High
Aldose Reductase (NADPH) Activity (GO:0004032),3/10,7.944170495473521e-5,0.0018986567484181715,0,0,48.5265306122449,458.1140851020061,AKR1C1;AKR1C3;AKR1C4,High
Aldo-Keto Reductase (NADPH) Activity (GO:0004033),3/14,2.3473205858141606e-4,0.004644539462185081,0,0,30.874285714285715,258.01843942092506,AKR1C1;AKR1C3;AKR1C4,High
Hexosyltransferase Activity (GO:0016758),6/99,2.5811375647482096e-4,0.004644539462185081,0,0,7.400225056264066,61.141474576645095,UGT2B10;UGT1A1;UGT2A3;UGT1A3;UGT2B7;UGT1A7,High
Chemoattractant Activity (GO:0042056),4/36,2.8601833673234375e-4,0.004644539462185081,0,0,14.216954022988507,116.00259139491416,CXCL10;S100A4;S100A9;CCL15,High
CXCR Chemokine Receptor Binding (GO:0045236),3/15,2.914982926057582e-4,0.004644539462185081,0,0,28.3,230.3754823877465,CXCL10;CXCL9;CXCL11,High
"Oxidoreductase Activity, Acting on NAD(P)H, Quinone or Similar Compound as Acceptor (GO:0016655)",3/15,2.914982926057582e-4,0.004644539462185081,0,0,28.3,230.3754823877465,AKR1C1;AKR1C3;AKR1C4,High
"Oxidoreductase Activity, Acting on the CH-OH Group of Donors, NAD or NADP as Acceptor (GO:0016616)",5/70,0.00040021710915472966,0.005978243067998774,0,0,8.78479324144064,68.72785966284572,LDHA;AKR1C1;GPD1;AKR1C3;AKR1C4,High
Chemokine Activity (GO:0008009),4/42,5.213748745474757e-4,0.007329917353932158,0,0,11.96854204476709,90.47070297166711,CXCL10;CXCL9;CXCL11;CCL15,High
Chemokine Receptor Binding (GO:0042379),4/46,7.393916799210548e-4,0.009734799209740061,0,0,10.826491516146689,78.05556927853992,CXCL10;CXCL9;CXCL11;CCL15,High
Glycerol Channel Activity (GO:0015254),2/5,7.738961714856116e-4,0.009734799209740061,0,0,75.0719696969697,537.8210590567932,AQP7B;AQP7,High
Histone Demethylase Activity (GO:0032452),3/21,8.192592760260313e-4,0.009790148348511073,0,0,18.86095238095238,134.04686229290417,KDM4B;KDM5D;UTY,High
Alcohol Dehydrogenase [NAD(P)+] Activity (GO:0018455),3/22,9.424362176173157e-4,0.010725821714787545,0,0,17.867368421052632,124.48271183908614,AKR1C1;AKR1C3;AKR1C4,High
"Steroid Dehydrogenase Activity, Acting on the CH-OH Group of Donors, NAD or NADP as Acceptor (GO:0033764)",3/24,0.0012225546482517843,0.013281389133280747,0,0,16.164081632653062,108.40946693622864,AKR1C1;AKR1C3;AKR1C4,High
Histone H3 Demethylase Activity (GO:0141052),3/25,0.0013802273353133178,0.013710244394245077,0,0,15.428571428571429,101.60496603225529,KDM4B;KDM5D;UTY,High
Alcohol Dehydrogenase (NADP+) Activity (GO:0008106),3/25,0.0013802273353133178,0.013710244394245077,0,0,15.428571428571429,101.60496603225529,AKR1C1;AKR1C3;AKR1C4,High
Glycerol Transmembrane Transporter Activity (GO:0015168),2/7,0.001606221100581013,0.013710244394245077,0,0,45.038636363636364,289.7727764398422,AQP7B;AQP7,High
Urea Transmembrane Transporter Activity (GO:0015204),2/7,0.001606221100581013,0.013710244394245077,0,0,45.038636363636364,289.7727764398422,AQP7B;AQP7,High
Androsterone Dehydrogenase [NAD(P)+] Activity (GO:0047023),2/7,0.001606221100581013,0.013710244394245077,0,0,45.038636363636364,289.7727764398422,AKR1C3;AKR1C4,High
Retinal Dehydrogenase Activity (GO:0001758),2/7,0.001606221100581013,0.013710244394245077,0,0,45.038636363636364,289.7727764398422,AKR1C3;AKR1C4,High
Bile Acid Binding (GO:0032052),2/8,0.0021291102457905936,0.017546805129101787,0,0,37.53030303030303,230.88834247300034,AKR1C3;AKR1C4,High
Channel Activity (GO:0015267),4/63,0.002400514802458735,0.019124101259587925,0,0,7.700370153906098,46.44918768480102,AQP7B;GSDMB;AQP7;BCL2L1,High
Toll-like Receptor Binding (GO:0035325),2/11,0.004109370718411461,0.03168192263549481,0,0,25.016414141414142,137.45232156169675,S100A9;S100A8,High
Protein Phosphatase Regulator Activity (GO:0019888),4/75,0.004510896149745466,0.03369075561841145,0,0,6.395013760725271,34.5411284592693,DMPK;PPP1R12B;CALM2;CABIN1,High
Ubiquitin-Protein Transferase Inhibitor Activity (GO:0055105),2/13,0.0057601131370258055,0.040490207051446105,0,0,20.46590909090909,105.53856239639866,GLMN;RPS20,High
Water Channel Activity (GO:0015250),2/13,0.0057601131370258055,0.040490207051446105,0,0,20.46590909090909,105.53856239639866,AQP7B;AQP7,High
2-Oxoglutarate-Dependent Dioxygenase Activity (GO:0016706),3/42,0.006168111809605537,0.042119392071306376,0,0,8.695824175824177,44.247505777794196,KDM4B;KDM5D;UTY,High
Ubiquitin-Ubiquitin Ligase Activity (GO:0034450),2/15,0.00766401988898197,0.049505425769370025,0,0,17.31555944055944,84.34787596427802,UBR5;PRPF19,High
Water Transmembrane Transporter Activity (GO:0005372),2/15,0.00766401988898197,0.049505425769370025,0,0,17.31555944055944,84.34787596427802,AQP7B;AQP7,High
Transcription Corepressor Binding (GO:0001222),3/46,0.007947599943792306,0.04998622069911477,0,0,7.88531561461794,38.12459647021238,PER1;ZBTB16;RUNX1,High
Nucleoside Monophosphate Kinase Activity (GO:0050145),2/18,0.010974092982924984,0.06725149289536081,0,0,14.066761363636363,63.47229336757853,DLG1;CMPK2,High
Pyrophosphatase Activity (GO:0016462),3/59,0.01565146446080875,0.09351750015333227,0,0,6.0508163265306125,25.15439790828568,PPA1;DCTPP1;FHIT,High
"Oxidoreductase Activity, Acting on the Aldehyde or Oxo Group of Donors, NAD or NADP as Acceptor (GO:0016620)",2/22,0.016188047511993094,0.09436447208210609,0,0,11.251136363636364,46.393859590929104,AKR1C3;AKR1C4,High
Actin Monomer Binding (GO:0003785),2/24,0.019118560735771048,0.1087937146630781,0,0,10.227272727272727,40.47029641552493,PRKCE;MRTFA,High
"Oxidoreductase, Paired Donors, W Incorp or Reduction of O2, NAD(P)H as One Donor, and Incorp of O (GO:0016709)",2/26,0.022253609028013734,0.12368866413244843,0,0,9.374053030303031,35.67062541769929,AKR1C3;AKR1C4,High
Cytokine Activity (GO:0005125),5/186,0.0255952810205206,0.13902891281600963,0,0,3.1362373455114487,11.495399022626662,CXCL10;CXCL11;CXCL9;S100A9;CCL15,High
Ubiquitin-Like Protein Conjugating Enzyme Binding (GO:0044390),2/34,0.036680726793326894,0.18331296015675244,0,0,7.027698863636363,23.230085421001164,ZMYM2;RPS3,High
Hsp90 Protein Binding (GO:0051879),2/35,0.038680774586076716,0.18331296015675244,0,0,6.8143939393939394,22.16322059471492,RPS3;GBP1,High
Ubiquitin-Like Protein Ligase Binding (GO:0044389),6/284,0.04192995081013076,0.18331296015675244,0,0,2.4524008700016733,7.778414453980073,HSPA9;PER1;STAT2;UBC;GLMN;FHIT,High
Sphingosine N-acyltransferase Activity (GO:0050291),1/5,0.043718990497635515,0.18331296015675244,0,0,27.991525423728813,87.61271057875058,CERS2,High
Supercoiled DNA Binding (GO:0097100),1/5,0.043718990497635515,0.18331296015675244,0,0,27.991525423728813,87.61271057875058,RPS3,High
BH Domain Binding (GO:0051400),1/5,0.043718990497635515,0.18331296015675244,0,0,27.991525423728813,87.61271057875058,BCL2L1,High
BH3 Domain Binding (GO:0051434),1/5,0.043718990497635515,0.18331296015675244,0,0,27.991525423728813,87.61271057875058,BCL2L1,High
DNA-methyltransferase Activity (GO:0009008),1/5,0.043718990497635515,0.18331296015675244,0,0,27.991525423728813,87.61271057875058,MGMT,High
Myosin Phosphatase Regulator Activity (GO:0017020),1/5,0.043718990497635515,0.18331296015675244,0,0,27.991525423728813,87.61271057875058,PPP1R12B,High
"Oxidoreductase Activity, Acting on Metal Ions, NAD or NADP as Acceptor (GO:0016723)",1/5,0.043718990497635515,0.18331296015675244,0,0,27.991525423728813,87.61271057875058,STEAP4,High
Phosphatidylcholine-Sterol O-acyltransferase Activator Activity (GO:0060228),1/5,0.043718990497635515,0.18331296015675244,0,0,27.991525423728813,87.61271057875058,APOC1,High
Cyclase Activator Activity (GO:0010853),1/5,0.043718990497635515,0.18331296015675244,0,0,27.991525423728813,87.61271057875058,CALM2,High
Retinol Binding (GO:0019841),1/5,0.043718990497635515,0.18331296015675244,0,0,27.991525423728813,87.61271057875058,RBP4,High
Protein Kinase C Binding (GO:0005080),2/39,0.04707904453375824,0.19399813178565894,0,0,6.076474201474201,18.569263347293592,PLEK;UGT1A7,High
ABC-type Glutathione S-conjugate Transporter Activity (GO:0015431),1/6,0.05223199868574128,0.2013459304176156,0,0,22.392090395480228,66.102793706935,ABCC6,High
Threonine-Type Peptidase Activity (GO:0070003),1/6,0.05223199868574128,0.2013459304176156,0,0,22.392090395480228,66.102793706935,GGT7,High
Insulin-Like Growth Factor II Binding (GO:0031995),1/6,0.05223199868574128,0.2013459304176156,0,0,22.392090395480228,66.102793706935,IGFBP5,High
"Oxidoreductase Activity, Acting on a Sulfur Group of Donors, Disulfide as Acceptor (GO:0016671)",1/6,0.05223199868574128,0.2013459304176156,0,0,22.392090395480228,66.102793706935,TXNDC12,High
Small Ribosomal Subunit rRNA Binding (GO:0070181),1/7,0.06066964622366191,0.20763864914899707,0,0,18.659133709981166,52.28870997994679,RPS3,High
Histone H3K4 Demethylase Activity (GO:0032453),1/7,0.06066964622366191,0.20763864914899707,0,0,18.659133709981166,52.28870997994679,KDM5D,High
K48-linked Polyubiquitin Modification-Dependent Protein Binding (GO:0036435),1/7,0.06066964622366191,0.20763864914899707,0,0,18.659133709981166,52.28870997994679,MINDY2,High
Omega Peptidase Activity (GO:0008242),1/7,0.06066964622366191,0.20763864914899707,0,0,18.659133709981166,52.28870997994679,GGT7,High
Oxidized DNA Binding (GO:0032356),1/7,0.06066964622366191,0.20763864914899707,0,0,18.659133709981166,52.28870997994679,RPS3,High
Ubiquitin Protein Ligase Activity (GO:0061630),6/313,0.06151481318028762,0.20763864914899707,0,0,2.2174456480569655,6.183296783636415,HERC5;TRIM61;RNF213;ANKIB1;UBR5;PRPF19,High
Transcription Coregulator Binding (GO:0001221),3/103,0.06434680069139936,0.20763864914899707,0,0,3.3809142857142858,9.275430368224898,PER1;ZBTB16;RUNX1,High
Cadherin Binding (GO:0045296),6/317,0.06457950564787432,0.20763864914899707,0,0,2.1884767815748147,5.996115986703677,RPL7A;LDHA;DLG1;CAPZB;CCT8;CLIC1,High
Guanylate Kinase Activity (GO:0004385),1/8,0.06903259602167243,0.20763864914899707,0,0,15.99273607748184,42.75140593033033,DLG1,High
Leucine Zipper Domain Binding (GO:0043522),1/8,0.06903259602167243,0.20763864914899707,0,0,15.99273607748184,42.75140593033033,MRTFA,High
Long-Chain Fatty Acid Binding (GO:0036041),1/8,0.06903259602167243,0.20763864914899707,0,0,15.99273607748184,42.75140593033033,OXER1,High
Adenylate Cyclase Binding (GO:0008179),1/8,0.06903259602167243,0.20763864914899707,0,0,15.99273607748184,42.75140593033033,CALM2,High
Adenylate Cyclase Regulator Activity (GO:0010854),1/8,0.06903259602167243,0.20763864914899707,0,0,15.99273607748184,42.75140593033033,CALM2,High
Phospholipase Inhibitor Activity (GO:0004859),1/8,0.06903259602167243,0.20763864914899707,0,0,15.99273607748184,42.75140593033033,APOC1,High
Cytidylyltransferase Activity (GO:0070567),1/8,0.06903259602167243,0.20763864914899707,0,0,15.99273607748184,42.75140593033033,CMAS,High
Death Domain Binding (GO:0070513),1/8,0.06903259602167243,0.20763864914899707,0,0,15.99273607748184,42.75140593033033,BCL2L1,High
Calcium Ion Binding (GO:0005509),6/324,0.07015578049708623,0.20763864914899707,0,0,2.13953488372093,5.684823506893925,SMOC2;S100A4;S100A9;CALM2;S100A8;RUNX1,High
Ubiquitin-Like Protein Ligase Activity (GO:0061659),6/326,0.07179876344490577,0.20763864914899707,0,0,2.1259447674418603,5.599500465397429,HERC5;TRIM61;RNF213;ANKIB1;UBR5;PRPF19,High
Histone H3K36 Demethylase Activity (GO:0051864),1/9,0.07732150533163488,0.20763864914899707,0,0,13.992937853107344,35.81888661905276,KDM4B,High
Thioesterase Binding (GO:0031996),1/9,0.07732150533163488,0.20763864914899707,0,0,13.992937853107344,35.81888661905276,RNASE1,High
DNA N-glycosylase Activity (GO:0019104),1/9,0.07732150533163488,0.20763864914899707,0,0,13.992937853107344,35.81888661905276,RPS3,High
GDP Phosphatase Activity (GO:0004382),1/9,0.07732150533163488,0.20763864914899707,0,0,13.992937853107344,35.81888661905276,GBP1,High
Lipase Inhibitor Activity (GO:0055102),1/9,0.07732150533163488,0.20763864914899707,0,0,13.992937853107344,35.81888661905276,APOC1,High
S-methyltransferase Activity (GO:0008172),1/9,0.07732150533163488,0.20763864914899707,0,0,13.992937853107344,35.81888661905276,MGMT,High
Nucleoside Triphosphate Diphosphatase Activity (GO:0047429),1/9,0.07732150533163488,0.20763864914899707,0,0,13.992937853107344,35.81888661905276,DCTPP1,High
Oxidized Purine DNA Binding (GO:0032357),1/9,0.07732150533163488,0.20763864914899707,0,0,13.992937853107344,35.81888661905276,RPS3,High
All-Trans-Retinol Dehydrogenase (NADP+) Activity (GO:0052650),1/9,0.07732150533163488,0.20763864914899707,0,0,13.992937853107344,35.81888661905276,AKR1C3,High
Ubiquitin Ligase Inhibitor Activity (GO:1990948),1/10,0.0855370257686186,0.21669564088127957,0,0,12.437539234149403,30.581495433145506,RPS20,High
